"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC_Os07g39270",1216.99709329899,-1.79835974037809,0.465239441246469,-3.86544987578854,0.000110884620747489,0.00059887543656032
"LOC_Os03g38800",21.7317036779844,3.05795344338885,0.791154974650721,3.86517628197798,0.000111008993849381,0.000599426163357021
"LOC_Os12g43664",68.7227284098048,-1.11289743586329,0.287971768934219,-3.86460603406406,0.000111268646164477,0.00060070700096383
"LOC_Os02g26810",58.6862254327187,3.35914389926486,0.869327648359286,3.86407116534795,0.000111512709804775,0.000601781779656428
"LOC_Os03g22250",266.09236971635,-1.33358728347516,0.345133854948366,-3.86397122262802,0.000111558370198294,0.000601906786252379
"LOC_Os02g45170",511.602518042565,-1.36792516457075,0.354040905295968,-3.86374891745124,0.00011165999704532,0.00060233364535173
"LOC_Os01g54700",547.07467259269,-2.54396245245606,0.6584517477415,-3.8635518262073,0.000111750170369251,0.00060257709762186
"LOC_Os07g39020",28.6527659445796,8.54751658391058,2.21314270266857,3.86216242341902,0.000112387802645612,0.000605771161882756
"LOC_Os01g04130",183.083763480589,-2.00820131396037,0.520075926444008,-3.86136179709633,0.000112756787399035,0.000607515224254648
"LOC_Os06g06940",140.157775076676,1.2463926289038,0.322868847740306,3.86036818859129,0.000113216300991739,0.000609868199986909
"LOC_Os07g19040",41.8222883836419,1.2062210932772,0.312482651253522,3.8601217969652,0.000113330522601361,0.000610360600386879
"LOC_Os01g07770",95.4877992528377,-3.28542058049704,0.851262805547483,-3.85946685217152,0.000113634668953896,0.000611752354633892
"LOC_Os01g53790",373.357498435228,-1.60749272879131,0.416572756649945,-3.85885227281466,0.000113920770253294,0.000613169207181076
"LOC_Os01g64960",23421.5309159363,-3.5395536356801,0.917320833130631,-3.85857761847654,0.000114048847914596,0.000613735111585464
"LOC_Os07g03870",19.7379983107453,-1.88884677249274,0.489591383304871,-3.85800656813551,0.000114315576750126,0.000615046766846246
"LOC_Os06g13870",425.321403116045,-4.34043746186452,1.12513355258403,-3.85770867102495,0.000114454953323582,0.000615672845019252
"LOC_Os03g56110",252.076711072787,2.90058280705078,0.751908639100564,3.85762665331318,0.000114493354928577,0.000615755618988745
"LOC_Os06g06990",43.9242415854134,1.25191968137355,0.324625745268511,3.85650152404897,0.000115021381272237,0.000618471076631829
"LOC_Os11g09395",21.4673359270162,1.14131940807706,0.29600404236979,3.85575615434075,0.000115372449218247,0.000620234127241994
"LOC_Os11g40760",410.391523326152,1.88837455991821,0.489830751195726,3.85515722585505,0.000115655275592397,0.000621504831040403
"LOC_Os03g40390",162.810419150906,1.7068435092633,0.442809655613264,3.85457608619539,0.000115930326654152,0.00062285779517239
"LOC_Os12g33230",129.042603829325,1.91566806010211,0.497010250355824,3.85438340301961,0.000116021658922822,0.000623134861768378
"LOC_Os10g36710",482.721495972853,1.41185021805221,0.36629866200726,3.8543690285831,0.000116028475158098,0.000623134861768378
"LOC_Os01g65902",234.125116324445,-2.06547286630432,0.535967672096961,-3.85372658433523,0.000116333502664238,0.00062464764143776
"LOC_Os04g51240",637.516449651599,-1.04393300631251,0.270969249393595,-3.85258847138095,0.000116875727137502,0.000627263304285115
"LOC_Os07g39810",85.3231150344262,-1.92111353029503,0.49865939862396,-3.8525565458032,0.00011689097156397,0.000627263304285115
"LOC_Os04g24165",367.204824930958,-1.59869328977508,0.415003477565657,-3.85224070687973,0.0001170418853535,0.00062794719962267
"LOC_Os09g06550",16.4108661072543,-1.54189735967258,0.400422850511244,-3.8506727518271,0.000117793807965791,0.000631809792000964
"LOC_Os09g27700",1609.99266169144,1.05678155820907,0.274443019351105,3.85064105732304,0.000117809054129646,0.000631809792000964
"LOC_Os09g21900",25.9356936566576,1.07146006250622,0.278283127019635,3.85025162675643,0.000117996535800235,0.000632688439252722
"LOC_Os01g57540",52.7171793105549,-5.3134887947803,1.38008148640477,-3.85012685636584,0.000118056662891533,0.000632757226026814
"LOC_Os04g50770",212.568417293638,2.77319054298145,0.720487732599637,3.84904616345836,0.000118578661094643,0.000635427730071752
"LOC_Os03g59570",18.7839647862521,2.65639966969604,0.690307236650673,3.84814113000571,0.000119017485689083,0.00063739628644858
"LOC_Os11g34920",38.3644672169712,-2.63252799146968,0.68415343937093,-3.84786195606976,0.00011915315780297,0.000637867525045269
"LOC_Os06g14350",48.1178393370486,3.44260727796364,0.894705096956274,3.84775641680723,0.000119204485433065,0.00063788704244942
"LOC_Os04g56430",208.721572969913,6.85264955639655,1.78118113017476,3.84725025451184,0.000119450940692689,0.000638950293717231
"LOC_Os04g45710",343.221679885985,-1.38570731019237,0.360215018744798,-3.84688932466223,0.000119626974248575,0.000639764006195258
"LOC_Os02g52480",903.262005313981,-1.2618384021661,0.32806079708061,-3.84635535057864,0.000119887854029382,0.00064090298150053
"LOC_Os02g50560",1571.9535249452,-1.2333165670632,0.320676446498504,-3.84598426398289,0.000120069468901795,0.000641745647210634
"LOC_Os10g40620",1178.90859061551,3.82798803457832,0.99544438632211,3.84550667739628,0.000120303588109767,0.000642868544730363
"LOC_Os01g10400",31587.8840818866,-3.70714436574483,0.964083234926327,-3.84525342983288,0.000120427907950634,0.000643404374026991
"LOC_Os08g01670",813.471686877286,-1.28071244520289,0.333067713666206,-3.84520141897152,0.000120453455196689,0.000643412387151647
"LOC_Os08g30850",445.311697789501,2.34505558063144,0.61012144103963,3.84358821521749,0.000121248387577701,0.000647400091404703
"LOC_Os03g43710",11.3780978102313,3.39669347882983,0.883780264646968,3.84336878147721,0.000121356898495271,0.000647632525297641
"LOC_Os11g45750",269.423012751413,-1.37465940084682,0.357710284584579,-3.84294067038989,0.000121568864863037,0.00064859352906788
"LOC_Os01g41250",127.943321152167,1.20556053148504,0.31375874510121,3.84231690847743,0.000121878326733655,0.000649985351820945
"LOC_Os06g13660",2475.90728921929,-2.1978228752706,0.5720423020211,-3.84206354583464,0.000122004237433648,0.000650527177515882
"LOC_Os02g15120",302.337054437093,1.18701285137411,0.308956479179997,3.84200666231235,0.000122032523031531,0.000650548353503015
"LOC_Os01g52550",230.83452992935,-1.45580492753704,0.37896203885614,-3.84155872691429,0.000122255477132785,0.00065160708090932
"LOC_Os02g02830",107.647850440458,-3.37071595242009,0.87765194356696,-3.84060672015469,0.000122730602327152,0.000654009160698124
"LOC_Os07g43370",316.68293837668,-2.76276774756188,0.719488015187198,-3.83990794737986,0.000123080451325771,0.000655612294579401
"LOC_Os02g49470",1109.82728799672,-2.0231015396223,0.526887994022524,-3.83971842701698,0.00012317549892068,0.000655987987484416
"LOC_Os07g25700",592.681188247407,1.76662397383025,0.460123487329791,3.83945619486282,0.000123307126794362,0.000656558305375113
"LOC_Os01g37350",133.984653660032,1.7791946529943,0.46347905742175,3.83878111535748,0.000123646594436749,0.000658234835007892
"LOC_Os02g32250",1506.95177516036,-1.65267791548456,0.430603414930737,-3.8380511119504,0.000124014672226807,0.00065996827198242
"LOC_Os04g10750",144.174674343408,-4.37413635215733,1.13968046234188,-3.83803749971207,0.000124021545504844,0.00065996827198242
"LOC_Os11g34130",373.920011346922,-1.23326790284625,0.321350650809072,-3.83776382509642,0.000124159809254232,0.00066057264991176
"LOC_Os12g12664",58.0282141746064,-2.4380092417264,0.635299959606591,-3.83757185068315,0.000124256883764368,0.000660826313257686
"LOC_Os01g56680",17651.773677303,-1.86998971238761,0.487436838023246,-3.83637338525987,0.000124864523712212,0.000663530326999788
"LOC_Os04g43910",1821.68160956871,1.57953604829522,0.41173406966235,3.83630154674969,0.000124901035751089,0.000663592556107256
"LOC_Os11g31660",236.074724683387,1.69871064768481,0.442884698000549,3.83555958323649,0.000125278729114901,0.000665202952212403
"LOC_Os03g32490",817.618027543859,-2.36682648339613,0.617327505337072,-3.83398838207249,0.000126082099022985,0.000669070337457157
"LOC_Os02g38494",151.043842370717,-1.55372994451992,0.405259479431349,-3.83391388327321,0.000126120311278681,0.000669140402255084
"LOC_Os07g10590",42.1709883000691,5.85765837039494,1.52791134840062,3.83376848174247,0.000126194922724516,0.000669403519511724
"LOC_Os12g39520",261.620432040313,2.41694957993629,0.630688066670348,3.83224244704093,0.0001269805070163,0.000672823676539336
"LOC_Os09g28510",596.245347207744,-2.3309029820231,0.608325206166501,-3.83167253040822,0.000127275073611005,0.000674064107192407
"LOC_Os03g55530",626.769845169937,1.98931568736186,0.519187759715834,3.83159203994075,0.000127316727706979,0.000674151269845228
"LOC_Os07g08750",304.524328466753,1.34803181742596,0.351861517553217,3.83114307810623,0.000127549302819657,0.000675249138552187
"LOC_Os05g37700",538.556885437149,-1.14733940069102,0.299505263196198,-3.83078209860848,0.000127736590903679,0.000676106869677314
"LOC_Os04g15840",207.934382514831,4.54757604928226,1.18721461540326,3.8304582762718,0.000127904821140371,0.000676863408708812
"LOC_Os12g04610",187.376452504839,1.16770077998785,0.304896847083501,3.82982241750784,0.000128235766434644,0.000678346414931856
"LOC_Os05g32330",226.983717434843,-1.67471556028711,0.437401214758703,-3.828785800723,0.000128777025027909,0.000680940332341251
"LOC_Os10g41860",137.003848334868,1.62825159473383,0.425305303987466,3.82843002301664,0.000128963286386748,0.00068179049408493
"LOC_Os02g12880",989.569209476542,1.0794401851646,0.282007560863622,3.82769944840809,0.000129346562548803,0.000683681672768823
"LOC_Os05g35340",519.210429102812,3.01461393426536,0.788073641342668,3.82529471373926,0.000130615737227963,0.000689708834669699
"LOC_Os02g09940",1406.0464827863,-1.84242063453089,0.481671548605283,-3.82505597406731,0.000130742377995011,0.000690241331024964
"LOC_Os10g41930",256.181686375955,-1.86585079003227,0.487833735994936,-3.82476785092953,0.000130895368575614,0.000690848496673316
"LOC_Os01g64890",177.350696858149,-1.68276393210242,0.440002408521266,-3.82444254738912,0.000131068304342979,0.000691552662394154
"LOC_Os03g08754",168.218373619048,-2.74108846815608,0.716795301169737,-3.82408822111822,0.000131256913946861,0.000692411275544601
"LOC_Os07g16170",68.3066660556409,2.48951385098401,0.651101794841721,3.82354014488502,0.000131549161442982,0.000693679417337094
"LOC_Os03g08610",49.1188608976611,2.15350220445835,0.563234099581756,3.82345849808719,0.00013159274992754,0.000693772535381529
"LOC_Os12g02550",151.064817633473,-1.42074293353346,0.37160767183737,-3.82323359070809,0.000131712890817421,0.000694269130557709
"LOC_Os08g44400",1333.45190301866,-2.75196877667005,0.719948280076916,-3.82245343564963,0.000132130435140321,0.000696195731117455
"LOC_Os11g44940",520.214983121542,1.40898854162824,0.368688861261185,3.82161949999919,0.000132578142221362,0.000698279679778497
"LOC_Os05g13650",29.3021674490362,3.90106269066714,1.02098861624058,3.82086795936215,0.000132982838844576,0.000700273339131172
"LOC_Os04g48070",494.396725149608,2.07702621475211,0.543694115149899,3.82021095479296,0.000133337582088918,0.000702003216523239
"LOC_Os01g66970",1076.49151381801,1.30027927263911,0.340389562262893,3.81997398508613,0.000133465750233624,0.000702372953269565
"LOC_Os05g18250",1.90361617761466,-4.73409816979621,1.23974364563452,-3.81861055425956,0.000134205437679758,0.000705860529754591
"LOC_Os03g19600",466.791046459888,2.86934151154441,0.75145648258602,3.81837348940024,0.000134334443441685,0.0007062787126598
"LOC_Os07g46960",192.068154630781,-1.90204556681992,0.498137255153812,-3.81831623140217,0.000134365619565164,0.000706303834397942
"LOC_Os07g07310",899.456533940039,-1.44227304296621,0.377850151603441,-3.81705032231903,0.000135056631998872,0.00070949045012439
"LOC_Os01g51320",209.109286517642,-1.37692180641378,0.360735436437351,-3.81698515680179,0.000135092293873089,0.00070949045012439
"LOC_Os02g42430",30.9058116011775,-2.02991422349289,0.531813963522812,-3.81696300346543,0.000135104419322162,0.00070949045012439
"LOC_Os05g40330",369.381063418758,2.17511236703395,0.569861664621984,3.81691294935028,0.000135131819812072,0.000709495088479552
"LOC_Os01g51980",505.588093195138,-3.54384589522063,0.929297776149227,-3.81346645410627,0.000137031132825189,0.000718339535632985
"LOC_Os06g06000",73.5688559768664,-3.36741112304391,0.883111513827378,-3.81312107284124,0.00013722284751058,0.000719062770856459
"LOC_Os03g14880",838.098142595637,1.82095915020867,0.477668392100632,3.81218263616036,0.000137745032925888,0.000721375239961846
"LOC_Os03g07190",324.61864892339,-1.81360080781636,0.475866631687708,-3.81115356078707,0.000138319805051548,0.000724101879076349
"LOC_Os04g32050",1435.67716169588,-1.08133427381359,0.283740108608791,-3.81100253720032,0.000138404346507729,0.000724402718145696
"LOC_Os01g08380",207.331774591141,1.98754103201115,0.521585002605336,3.81057933430469,0.000138641510528367,0.000725502103598081
"LOC_Os03g17680",61.8021576209041,1.53057097961006,0.401750970762204,3.80975054448842,0.000139107075874215,0.000727796034824109
"LOC_Os04g57130",178.191748537669,4.11351944527189,1.07975411290829,3.80968166371899,0.000139145835245364,0.000727856494198429
"LOC_Os09g20980",526.129898608421,2.83942606493309,0.745362437342189,3.80945687987431,0.000139272392420903,0.000728376100784537
"LOC_Os11g34960",7.29955363056813,2.16878524033027,0.569436437691568,3.80865202290582,0.000139726430453549,0.000730607850931242
"LOC_Os03g40020",443.361412738285,-1.2265914938164,0.322073906533891,-3.80841623283546,0.000139859708794808,0.000731019021002905
"LOC_Os09g30490",301.899771340983,-3.87961507483074,1.01874616450668,-3.80822545399168,0.000139967632548647,0.00073144022977961
"LOC_Os08g33740",374.225754020906,-1.76566979936313,0.463734891756063,-3.80749827272415,0.000140379719354671,0.000733450453242252
"LOC_Os05g07790",655.931984539963,1.68765563618886,0.443281336711778,3.80718856495908,0.000140555574599719,0.000734225879342068
"LOC_Os06g42205",64.0051577519998,1.38536946594683,0.363916903291055,3.80682912340249,0.000140759929343655,0.000735018827914513
"LOC_Os02g02550",186.160834866264,-2.11113528623124,0.554611507909217,-3.80651186663947,0.000140940533070754,0.000735805834700699
"LOC_Os03g61270",111.316575089973,2.64643654606927,0.695457107211094,3.80531957848838,0.000141621216296394,0.000739071048025416
"LOC_Os01g61880",1433.8969559741,-1.919524977936,0.504619178245026,-3.80390809681821,0.000142431040409393,0.000742428388309704
"LOC_Os06g13190",530.385576934575,-4.22581212987503,1.11102710360541,-3.80351848857853,0.000142655341280595,0.000743163222605842
"LOC_Os09g21130",30.4971953134421,1.24226676641828,0.326658114891921,3.80295700545906,0.000142979177254261,0.000744691141593336
"LOC_Os04g34250",68.566667834803,-2.03227363330522,0.534399122252364,-3.80291349420575,0.000143004301297151,0.000744691141593336
"LOC_Os10g35110",2001.72837800458,-1.30619921343045,0.343482339580936,-3.80281331210237,0.000143062163736846,0.000744847490356695
"LOC_Os05g47560",3881.9765428458,-1.6148679003196,0.424685253846926,-3.8025052334444,0.000143240239721725,0.000745341236359218
"LOC_Os01g66830",69.9552470204983,-1.39847042142368,0.367776122402873,-3.80250466584601,0.000143240567998172,0.000745341236359218
"LOC_Os01g57710",88.360072989635,-1.96880394803732,0.517887704688733,-3.80160395817977,0.000143762395269673,0.000747687333231462
"LOC_Os09g08660",286.926117219402,-1.45465160906616,0.382643778408896,-3.80158176127906,0.000143775277675133,0.000747687333231462
"LOC_Os01g14590",36.9485068103758,-3.35505161553779,0.882583447492587,-3.80139875166419,0.000143881532323037,0.000748094496470107
"LOC_Os02g01060",334.841072599006,1.4826689084496,0.390079343622479,3.80094186654635,0.000144147120834039,0.000749329777547221
"LOC_Os01g15520",30.8845747810834,-2.17579725996669,0.572457539425129,-3.8008011251833,0.000144229027122885,0.000749609916414123
"LOC_Os01g58800",74.4455993652725,1.08051192230129,0.284398289380258,3.79929121464083,0.000145110501065392,0.000753898362428278
"LOC_Os05g12630",102.622828924827,-6.49429036944939,1.70957053157356,-3.79878469446463,0.000145407338175431,0.000755216661935916
"LOC_Os08g37750",200.595434803957,1.60438215623181,0.422343434822457,3.79876191731558,0.000145420699741884,0.000755216661935916
"LOC_Os04g33600",90.6361239596816,-1.99244710458523,0.524524805203004,-3.79857555795499,0.000145530065595002,0.000755637965274572
"LOC_Os03g23010",17972.1473201003,-2.1270600707097,0.559971571070759,-3.79851439001163,0.000145565979165045,0.00075567779172292
"LOC_Os02g38210",6917.00187873459,-1.51511384967769,0.398890640239216,-3.79831887950309,0.000145680825338663,0.000756127286665619
"LOC_Os01g31110",856.223236739259,-1.59604370192885,0.420296880535524,-3.79741981404964,0.00014621005073949,0.000758579817255339
"LOC_Os04g55240",541.915868105144,2.08869584268471,0.550206612679323,3.79620272557877,0.000146929361611371,0.000762164016920095
"LOC_Os02g48920",10.7284881908841,5.16750223493962,1.36135703304401,3.79584643081106,0.000147140564892123,0.000763111640677193
"LOC_Os09g38520",567.642376515314,-1.09001022958707,0.28725329716665,-3.7945960597789,0.000147884019908169,0.000766670187301488
"LOC_Os09g27750",1802.15663709245,-2.62816649938873,0.692822726936239,-3.79341842755485,0.000148587458321583,0.000769869487771546
